customer_index,predicted_probability,risk_band,decision_at_0_30,actual_default
20414,0.1080596,10–20%,0,0
28232,0.2164317,20–30%,0,0
2133,0.085030854,0–10%,0,0
21866,0.15420832,10–20%,0,0
3433,0.14226861,10–20%,0,0
19150,0.11374078,10–20%,0,0
14058,0.16894665,10–20%,0,0
28666,0.12904757,10–20%,0,1
13647,0.3446374,30–40%,1,1
19938,0.060966514,0–10%,0,0
21663,0.11393256,10–20%,0,0
13192,0.11303187,10–20%,0,0
29480,0.2999524,20–30%,0,0
9393,0.06613852,0–10%,0,0
22364,0.11028272,10–20%,0,0
19620,0.08682546,0–10%,0,0
13702,0.16575044,10–20%,0,0
3538,0.066602185,0–10%,0,1
17923,0.6523132,60–70%,1,1
3060,0.08039881,0–10%,0,1
18206,0.09270586,0–10%,0,0
28759,0.068695776,0–10%,0,0
10239,0.21912624,20–30%,0,0
13304,0.030633202,0–10%,0,0
23172,0.17981286,10–20%,0,0
27668,0.33649686,30–40%,1,1
29770,0.9016214,90–100%,1,1
19468,0.044685908,0–10%,0,0
209,0.07418683,0–10%,0,0
17338,0.27672416,20–30%,0,0
2370,0.10977414,10–20%,0,0
25711,0.25336686,20–30%,0,0
9495,0.16871127,10–20%,0,0
6151,0.21702757,20–30%,0,0
20219,0.04821043,0–10%,0,0
19774,0.0629098,0–10%,0,0
14008,0.104286425,10–20%,0,0
23658,0.15647589,10–20%,0,0
24631,0.17500763,10–20%,0,0
1416,0.14875513,10–20%,0,0
5552,0.15628447,10–20%,0,0
16367,0.15432173,10–20%,0,1
6167,0.16009592,10–20%,0,0
14922,0.7602047,70–80%,1,0
6750,0.7581699,70–80%,1,1
21849,0.05430518,0–10%,0,0
368,0.38727403,30–40%,1,0
15024,0.4048123,40–50%,1,0
11174,0.13642372,10–20%,0,0
20301,0.09664416,0–10%,0,0
18976,0.036994923,0–10%,0,0
2551,0.14998293,10–20%,0,0
27585,0.5532957,50–60%,1,1
7580,0.046836205,0–10%,0,0
8273,0.16267517,10–20%,0,0
28754,0.12564775,10–20%,0,0
16012,0.19709073,10–20%,0,0
20769,0.031897604,0–10%,0,0
762,0.060241196,0–10%,0,0
12763,0.07818809,0–10%,0,0
10077,0.15077652,10–20%,0,0
21731,0.06766425,0–10%,0,0
18482,0.07827669,0–10%,0,0
25865,0.05247785,0–10%,0,0
18297,0.1218445,10–20%,0,0
587,0.091829374,0–10%,0,1
14805,0.81055135,80–90%,1,0
5564,0.13358995,10–20%,0,1
25651,0.05680262,0–10%,0,0
19923,0.14370733,10–20%,0,0
12169,0.385185,30–40%,1,1
2885,0.10954601,10–20%,0,0
2171,0.07782557,0–10%,0,0
22566,0.7663788,70–80%,1,0
27238,0.14019188,10–20%,0,0
26353,0.21624736,20–30%,0,0
12881,0.23506224,20–30%,0,0
22914,0.21023332,20–30%,0,0
26441,0.41261402,40–50%,1,1
16395,0.041909046,0–10%,0,0
27561,0.070253514,0–10%,0,0
3160,0.13414492,10–20%,0,0
13233,0.13562681,10–20%,0,0
14542,0.79093885,70–80%,1,1
27181,0.08161763,0–10%,0,0
6985,0.17769608,10–20%,0,0
12329,0.18271412,10–20%,0,1
22378,0.07270137,0–10%,0,0
1246,0.7509064,70–80%,1,1
29680,0.51297325,50–60%,1,0
18131,0.05178831,0–10%,0,0
24961,0.15265599,10–20%,0,0
7794,0.15900499,10–20%,0,0
8497,0.121987924,10–20%,0,0
21676,0.1841689,10–20%,0,0
14980,0.7700461,70–80%,1,1
27815,0.04984038,0–10%,0,0
24328,0.059206277,0–10%,0,0
15615,0.5958652,50–60%,1,1
15761,0.07094022,0–10%,0,0
12773,0.120380305,10–20%,0,1
23351,0.1356905,10–20%,0,0
14421,0.2071767,20–30%,0,0
14673,0.20452449,20–30%,0,0
28429,0.14375293,10–20%,0,0
4209,0.23181915,20–30%,0,0
3928,0.04471193,0–10%,0,0
7776,0.40599176,40–50%,1,1
11735,0.14211115,10–20%,0,0
14422,0.1201879,10–20%,0,0
23985,0.15904549,10–20%,0,1
9509,0.13177927,10–20%,0,0
16121,0.60095304,60–70%,1,1
11624,0.01908121,0–10%,0,0
931,0.062642165,0–10%,0,1
26878,0.06270097,0–10%,0,0
1446,0.21186905,20–30%,0,1
1401,0.6703103,60–70%,1,0
9389,0.6126506,60–70%,1,0
10634,0.1327586,10–20%,0,0
10370,0.16242516,10–20%,0,0
4495,0.11650998,10–20%,0,0
7851,0.2504469,20–30%,0,0
13096,0.46040183,40–50%,1,0
21190,0.03955741,0–10%,0,0
11,0.09721265,0–10%,0,0
181,0.0647824,0–10%,0,0
1270,0.10358066,10–20%,0,0
24148,0.13585052,10–20%,0,0
28813,0.20106405,20–30%,0,0
5324,0.22863044,20–30%,0,0
26456,0.1712937,10–20%,0,1
28242,0.6504316,60–70%,1,1
4922,0.1724618,10–20%,0,0
15074,0.11015788,10–20%,0,0
17947,0.28942946,20–30%,0,0
8725,0.07521027,0–10%,0,1
1137,0.17335999,10–20%,0,0
17237,0.06584388,0–10%,0,0
23365,0.046661004,0–10%,0,0
29144,0.23773904,20–30%,0,0
5940,0.13732858,10–20%,0,0
5127,0.13373111,10–20%,0,0
3175,0.07248289,0–10%,0,0
18134,0.27113023,20–30%,0,0
19764,0.1353449,10–20%,0,0
10739,0.5903282,50–60%,1,1
19008,0.02161066,0–10%,0,0
14873,0.4334553,40–50%,1,1
12761,0.15942656,10–20%,0,1
11532,0.14233726,10–20%,0,0
3404,0.13002358,10–20%,0,0
17691,0.19617707,10–20%,0,0
2639,0.10185318,10–20%,0,0
10388,0.26082772,20–30%,0,1
22505,0.18674742,10–20%,0,1
29970,0.032075047,0–10%,0,0
27514,0.10375823,10–20%,0,0
21969,0.032605946,0–10%,0,0
12484,0.16343862,10–20%,0,0
15720,0.18317984,10–20%,0,0
3475,0.2069779,20–30%,0,0
15525,0.11577444,10–20%,0,0
17467,0.06615201,0–10%,0,0
2228,0.1327644,10–20%,0,0
14480,0.17855085,10–20%,0,1
12527,0.21632938,20–30%,0,0
15385,0.34787852,30–40%,1,1
22129,0.07510448,0–10%,0,0
5248,0.2369509,20–30%,0,1
23078,0.0360253,0–10%,0,0
20985,0.061523948,0–10%,0,0
6354,0.091231704,0–10%,0,0
2401,0.13092676,10–20%,0,0
8738,0.10997309,10–20%,0,0
4215,0.06965982,0–10%,0,0
1840,0.15366144,10–20%,0,0
26033,0.0654781,0–10%,0,0
9588,0.07090252,0–10%,0,0
6565,0.053305548,0–10%,0,0
25603,0.15103555,10–20%,0,0
11194,0.25023282,20–30%,0,0
16656,0.19867104,10–20%,0,0
6185,0.07384634,0–10%,0,0
28129,0.15847951,10–20%,0,0
5103,0.06831812,0–10%,0,0
23494,0.115748055,10–20%,0,0
21680,0.11982104,10–20%,0,0
18384,0.21359012,20–30%,0,0
6366,0.2302269,20–30%,0,1
1637,0.6980157,60–70%,1,0
7463,0.09577185,0–10%,0,0
3172,0.14191313,10–20%,0,0
24308,0.072100736,0–10%,0,0
158,0.506231,50–60%,1,1
24448,0.7462511,70–80%,1,1
29383,0.06177168,0–10%,0,0
21896,0.19893694,10–20%,0,0
7955,0.53671783,50–60%,1,0
15416,0.06633519,0–10%,0,0
2442,0.072351836,0–10%,0,0
18753,0.05145953,0–10%,0,0
12873,0.16407835,10–20%,0,1
23329,0.058026154,0–10%,0,0
8865,0.41736847,40–50%,1,1
14531,0.14964917,10–20%,0,0
18410,0.2094667,20–30%,0,0
14786,0.15947624,10–20%,0,1
9897,0.14864,10–20%,0,1
1242,0.13839413,10–20%,0,0
2559,0.20090263,20–30%,0,0
21595,0.11825934,10–20%,0,0
3776,0.39573997,30–40%,1,1
28926,0.29895124,20–30%,0,1
19679,0.15422468,10–20%,0,0
17391,0.07278947,0–10%,0,0
25671,0.03061347,0–10%,0,0
21328,0.19058248,10–20%,0,0
3057,0.17796311,10–20%,0,0
13082,0.20344535,20–30%,0,1
16706,0.14550349,10–20%,0,0
29146,0.14930785,10–20%,0,0
18958,0.069032595,0–10%,0,0
16526,0.75357836,70–80%,1,0
82,0.1644461,10–20%,0,1
6819,0.1137989,10–20%,0,0
11239,0.7623055,70–80%,1,0
23532,0.4672252,40–50%,1,1
29905,0.41243717,40–50%,1,1
16833,0.587015,50–60%,1,0
26400,0.026670067,0–10%,0,0
28689,0.17088678,10–20%,0,0
14684,0.18750134,10–20%,0,0
19657,0.3014639,30–40%,1,0
28956,0.09448409,0–10%,0,0
26022,0.7155735,70–80%,1,0
13195,0.29589352,20–30%,0,1
24077,0.042570587,0–10%,0,0
28618,0.02145122,0–10%,0,0
443,0.05634067,0–10%,0,0
14234,0.04984602,0–10%,0,0
9188,0.3154347,30–40%,1,0
7138,0.13566002,10–20%,0,0
7604,0.14482766,10–20%,0,0
13225,0.06358857,0–10%,0,0
25045,0.15168437,10–20%,0,0
1441,0.079895444,0–10%,0,0
7914,0.026728924,0–10%,0,0
23954,0.22675875,20–30%,0,0
22940,0.092188954,0–10%,0,0
16056,0.17243212,10–20%,0,0
12794,0.11603463,10–20%,0,1
16748,0.75879633,70–80%,1,0
12039,0.7074186,70–80%,1,1
26532,0.0864891,0–10%,0,0
1567,0.1021029,10–20%,0,0
446,0.07907867,0–10%,0,0
25750,0.36591658,30–40%,1,1
13485,0.10501182,10–20%,0,0
9835,0.18042114,10–20%,0,0
15018,0.37524354,30–40%,1,0
23967,0.02189753,0–10%,0,0
15639,0.5246617,50–60%,1,0
13479,0.67524207,60–70%,1,1
21374,0.3884921,30–40%,1,0
24219,0.28598464,20–30%,0,0
7402,0.1889194,10–20%,0,1
28635,0.7572961,70–80%,1,1
3319,0.17225288,10–20%,0,0
1659,0.19454122,10–20%,0,0
27866,0.17174254,10–20%,0,0
23911,0.09861728,0–10%,0,0
1209,0.23341992,20–30%,0,1
18486,0.11029383,10–20%,0,0
1994,0.27663904,20–30%,0,0
5024,0.13476817,10–20%,0,0
12271,0.06068052,0–10%,0,0
9093,0.70005107,70–80%,1,1
3084,0.2096857,20–30%,0,0
20724,0.8044182,80–90%,1,1
19552,0.1412167,10–20%,0,1
14330,0.7476391,70–80%,1,1
29757,0.1385022,10–20%,0,0
9146,0.7183689,70–80%,1,1
2225,0.14512235,10–20%,0,1
1022,0.13505739,10–20%,0,0
3693,0.20535985,20–30%,0,0
17571,0.091545254,0–10%,0,0
23776,0.12780185,10–20%,0,0
13805,0.059387885,0–10%,0,0
12682,0.14256136,10–20%,0,0
24611,0.11155628,10–20%,0,0
18421,0.16352843,10–20%,0,1
25363,0.7411619,70–80%,1,0
4751,0.09059766,0–10%,0,0
20673,0.3852319,30–40%,1,1
12568,0.31649563,30–40%,1,1
24796,0.26020038,20–30%,0,0
14080,0.3841379,30–40%,1,0
1366,0.09033088,0–10%,0,0
21802,0.34937945,30–40%,1,0
9917,0.40661013,40–50%,1,0
1702,0.1264882,10–20%,0,1
10673,0.16486005,10–20%,0,0
17005,0.1450693,10–20%,0,0
17867,0.15748015,10–20%,0,0
9050,0.34828305,30–40%,1,0
7611,0.07223286,0–10%,0,0
10870,0.8178216,80–90%,1,1
6430,0.17279841,10–20%,0,0
29969,0.091360405,0–10%,0,0
4660,0.13450019,10–20%,0,0
26967,0.05189083,0–10%,0,0
9960,0.08718151,0–10%,0,0
22501,0.06527628,0–10%,0,0
12796,0.46736035,40–50%,1,1
24889,0.48978075,40–50%,1,0
1844,0.2341335,20–30%,0,0
26423,0.061687212,0–10%,0,0
104,0.7035596,70–80%,1,0
1609,0.13100824,10–20%,0,0
24678,0.07315418,0–10%,0,0
29086,0.12075201,10–20%,0,0
3873,0.36790293,30–40%,1,1
11432,0.13241813,10–20%,0,1
29850,0.14951155,10–20%,0,0
26974,0.20690355,20–30%,0,1
5177,0.84614074,80–90%,1,1
24936,0.10643584,10–20%,0,0
14522,0.2448977,20–30%,0,0
2727,0.12767917,10–20%,0,0
23735,0.08276081,0–10%,0,0
17806,0.7709809,70–80%,1,1
1976,0.09558398,0–10%,0,0
7288,0.13406873,10–20%,0,0
8183,0.16805044,10–20%,0,0
17328,0.19759531,10–20%,0,0
2705,0.05342455,0–10%,0,0
3968,0.18236648,10–20%,0,0
25560,0.066549875,0–10%,0,0
18476,0.06734557,0–10%,0,0
24303,0.49332693,40–50%,1,1
315,0.14905626,10–20%,0,1
19516,0.015035666,0–10%,0,0
27679,0.0793175,0–10%,0,0
23909,0.5057394,50–60%,1,0
13876,0.5363379,50–60%,1,0
15635,0.079597294,0–10%,0,0
13344,0.27666983,20–30%,0,1
22553,0.32531017,30–40%,1,0
23122,0.020271262,0–10%,0,0
5677,0.17492358,10–20%,0,0
7536,0.14401193,10–20%,0,1
10329,0.664094,60–70%,1,0
28203,0.10506917,10–20%,0,0
26406,0.1186227,10–20%,0,0
15603,0.13114095,10–20%,0,0
10861,0.63467103,60–70%,1,1
3758,0.11781939,10–20%,0,1
18357,0.5356266,50–60%,1,0
13595,0.13300703,10–20%,0,0
12222,0.6158429,60–70%,1,1
29754,0.35421395,30–40%,1,0
28747,0.8877806,80–90%,1,0
17089,0.26937053,20–30%,0,0
10214,0.15452953,10–20%,0,0
19382,0.21491072,20–30%,0,0
11207,0.12640011,10–20%,0,0
16716,0.083501786,0–10%,0,0
14261,0.2783831,20–30%,0,1
2300,0.7166357,70–80%,1,0
2460,0.052841116,0–10%,0,0
22524,0.062521935,0–10%,0,0
3118,0.13946614,10–20%,0,0
24274,0.038490362,0–10%,0,0
6397,0.10223284,10–20%,0,0
28231,0.4593105,40–50%,1,1
8914,0.04867561,0–10%,0,0
2836,0.09006837,0–10%,0,0
13063,0.10720286,10–20%,0,1
6089,0.47724122,40–50%,1,0
20580,0.09370325,0–10%,0,0
20609,0.6966215,60–70%,1,0
17266,0.15769503,10–20%,0,0
17490,0.08793884,0–10%,0,0
9581,0.15111318,10–20%,0,0
17,0.12560888,10–20%,0,0
5984,0.15305994,10–20%,0,0
28541,0.089960866,0–10%,0,0
10119,0.19538619,10–20%,0,0
1009,0.12614298,10–20%,0,0
2214,0.20924816,20–30%,0,0
1966,0.3553334,30–40%,1,0
6554,0.1482953,10–20%,0,0
28550,0.12560625,10–20%,0,0
21103,0.13195407,10–20%,0,0
11141,0.07008005,0–10%,0,0
3719,0.41991246,40–50%,1,0
4734,0.018436339,0–10%,0,0
4840,0.6464094,60–70%,1,1
16913,0.11687681,10–20%,0,0
9184,0.1384787,10–20%,0,1
23779,0.07791516,0–10%,0,0
28487,0.2398731,20–30%,0,0
18133,0.16907918,10–20%,0,1
16575,0.21834153,20–30%,0,0
25130,0.034170706,0–10%,0,0
9013,0.18097435,10–20%,0,0
16638,0.12194568,10–20%,0,0
26938,0.13292755,10–20%,0,1
24436,0.12819009,10–20%,0,0
8924,0.08016792,0–10%,0,0
23327,0.08252318,0–10%,0,0
23528,0.13455561,10–20%,0,0
4252,0.1399026,10–20%,0,0
8468,0.73325205,70–80%,1,1
29081,0.5073697,50–60%,1,1
21238,0.10143814,10–20%,0,0
25819,0.090191565,0–10%,0,0
1166,0.07665318,0–10%,0,0
14661,0.113849245,10–20%,0,0
21618,0.2444499,20–30%,0,0
22188,0.10893377,10–20%,0,0
28109,0.17308755,10–20%,0,1
6961,0.60120595,60–70%,1,0
27893,0.06824536,0–10%,0,0
28226,0.039255273,0–10%,0,0
8187,0.15264456,10–20%,0,1
11878,0.0833299,0–10%,0,0
9554,0.24886101,20–30%,0,0
27689,0.18649276,10–20%,0,0
7393,0.107669294,10–20%,0,0
14672,0.06993824,0–10%,0,0
23399,0.21425131,20–30%,0,1
13157,0.051942524,0–10%,0,0
5088,0.084261864,0–10%,0,0
10420,0.1457384,10–20%,0,0
26782,0.039798822,0–10%,0,0
26432,0.15677653,10–20%,0,0
11492,0.08629599,0–10%,0,0
15037,0.30437592,30–40%,1,0
73,0.27332413,20–30%,0,0
19817,0.6471296,60–70%,1,1
11042,0.08713251,0–10%,0,0
18234,0.55944467,50–60%,1,0
16630,0.2192637,20–30%,0,0
15191,0.09699379,0–10%,0,0
6752,0.8200321,80–90%,1,1
8698,0.11501511,10–20%,0,0
23822,0.48406482,40–50%,1,1
17575,0.355965,30–40%,1,1
28068,0.094742954,0–10%,0,0
8320,0.4086205,40–50%,1,1
25742,0.11354289,10–20%,0,1
24666,0.43137288,40–50%,1,0
19915,0.020765252,0–10%,0,0
22451,0.08052778,0–10%,0,0
2215,0.18452203,10–20%,0,0
11967,0.09091268,0–10%,0,0
9888,0.18218333,10–20%,0,0
6284,0.03347074,0–10%,0,0
6304,0.13872941,10–20%,0,1
20931,0.05904781,0–10%,0,0
27902,0.13382839,10–20%,0,0
17300,0.106784746,10–20%,0,0
22937,0.08261772,0–10%,0,0
17074,0.29846162,20–30%,0,0
27864,0.15521452,10–20%,0,0
19307,0.07974822,0–10%,0,0
6473,0.08638404,0–10%,0,0
6236,0.18178043,10–20%,0,0
27115,0.2629436,20–30%,0,0
4963,0.06371481,0–10%,0,0
19670,0.31490833,30–40%,1,0
13779,0.0808541,0–10%,0,0
16088,0.06602629,0–10%,0,1
15195,0.1546917,10–20%,0,0
28934,0.13779923,10–20%,0,0
17535,0.07467783,0–10%,0,0
26043,0.75317734,70–80%,1,1
22715,0.19086272,10–20%,0,0
2219,0.113718525,10–20%,0,1
10555,0.04462673,0–10%,0,0
21428,0.12929423,10–20%,0,0
1649,0.13032028,10–20%,0,0
6946,0.59130156,50–60%,1,1
14818,0.10965158,10–20%,0,0
10133,0.36108822,30–40%,1,0
75,0.32998848,30–40%,1,0
12770,0.12719962,10–20%,0,0
29959,0.04289442,0–10%,0,0
20656,0.1261055,10–20%,0,1
19661,0.29779357,20–30%,0,0
4338,0.7791476,70–80%,1,0
24655,0.08186605,0–10%,0,1
2826,0.04987648,0–10%,0,0
4397,0.10075888,10–20%,0,0
20977,0.7015117,70–80%,1,1
20235,0.22969387,20–30%,0,0
23079,0.073169105,0–10%,0,0
29598,0.19951735,10–20%,0,1
19566,0.07023659,0–10%,0,0
23569,0.16343254,10–20%,0,0
10465,0.04040253,0–10%,0,0
22264,0.059981257,0–10%,0,0
24362,0.27202743,20–30%,0,0
25789,0.0985112,0–10%,0,0
13966,0.8924687,80–90%,1,1
13717,0.75020325,70–80%,1,1
14041,0.10616669,10–20%,0,0
23750,0.073688716,0–10%,0,0
15889,0.20865378,20–30%,0,0
25371,0.0320522,0–10%,0,0
6902,0.07824,0–10%,0,0
17735,0.108998984,10–20%,0,1
5908,0.09469446,0–10%,0,0
22266,0.065597795,0–10%,0,1
5691,0.04696144,0–10%,0,0
10110,0.3591391,30–40%,1,0
3645,0.12105399,10–20%,0,0
1399,0.15669508,10–20%,0,0
14919,0.05334739,0–10%,0,0
14224,0.063414626,0–10%,0,0
20254,0.89589655,80–90%,1,1
908,0.16520464,10–20%,0,0
27296,0.21646662,20–30%,0,0
15836,0.14001298,10–20%,0,0
3283,0.06176088,0–10%,0,0
21132,0.028342405,0–10%,0,0
10393,0.15812178,10–20%,0,0
16931,0.33792904,30–40%,1,0
19156,0.14009525,10–20%,0,0
16969,0.10600257,10–20%,0,1
23572,0.077420875,0–10%,0,0
5763,0.16318895,10–20%,0,0
26596,0.1900787,10–20%,0,0
24856,0.1257327,10–20%,0,1
23244,0.1107832,10–20%,0,0
19545,0.63487303,60–70%,1,0
27419,0.31208006,30–40%,1,1
14185,0.0801328,0–10%,0,0
24913,0.32010674,30–40%,1,1
9742,0.093725264,0–10%,0,0
19962,0.06746827,0–10%,0,0
7540,0.068206824,0–10%,0,0
2155,0.7773709,70–80%,1,1
24418,0.32485047,30–40%,1,0
15769,0.20112094,20–30%,0,0
24320,0.06014809,0–10%,0,0
7652,0.19750918,10–20%,0,0
17685,0.539966,50–60%,1,1
16007,0.72978854,70–80%,1,0
1450,0.20649558,20–30%,0,0
25335,0.1099389,10–20%,0,0
23009,0.21994318,20–30%,0,0
198,0.15241909,10–20%,0,0
14446,0.74198526,70–80%,1,1
16685,0.30564857,30–40%,1,0
20901,0.09039493,0–10%,0,0
24017,0.07356723,0–10%,0,0
7091,0.23607793,20–30%,0,1
18698,0.17112182,10–20%,0,0
2369,0.11146782,10–20%,0,0
19390,0.08290644,0–10%,0,0
28140,0.13432151,10–20%,0,0
8659,0.3207303,30–40%,1,0
20190,0.036313202,0–10%,0,0
23827,0.6418478,60–70%,1,1
1071,0.09445048,0–10%,0,1
15950,0.4248633,40–50%,1,1
20917,0.49491212,40–50%,1,1
24187,0.11636642,10–20%,0,0
13238,0.43850952,40–50%,1,1
12255,0.27128577,20–30%,0,1
13938,0.12189271,10–20%,0,0
21261,0.24722415,20–30%,0,0
215,0.32707387,30–40%,1,0
17354,0.19774674,10–20%,0,0
7121,0.07819472,0–10%,0,0
11079,0.14969452,10–20%,0,0
22768,0.15338568,10–20%,0,1
6436,0.14584833,10–20%,0,0
625,0.31357414,30–40%,1,0
22705,0.26607835,20–30%,0,0
18239,0.12877476,10–20%,0,0
14464,0.064432584,0–10%,0,0
16308,0.10584419,10–20%,0,0
15242,0.13069977,10–20%,0,0
11226,0.032029305,0–10%,0,0
18071,0.7844616,70–80%,1,1
4028,0.12135617,10–20%,0,0
5667,0.03399756,0–10%,0,0
28661,0.43939933,40–50%,1,0
4536,0.07418814,0–10%,0,0
25051,0.027684707,0–10%,0,0
12086,0.16838636,10–20%,0,0
24332,0.7221233,70–80%,1,1
9165,0.11935966,10–20%,0,0
6569,0.68004656,60–70%,1,1
9759,0.12878811,10–20%,0,1
1821,0.077575885,0–10%,0,0
7114,0.07220463,0–10%,0,0
10612,0.12276585,10–20%,0,0
23784,0.06931208,0–10%,0,0
16081,0.11223964,10–20%,0,0
16682,0.14302339,10–20%,0,0
28230,0.20423843,20–30%,0,0
10203,0.080701396,0–10%,0,0
13018,0.055239648,0–10%,0,0
20230,0.45549268,40–50%,1,0
12680,0.15588842,10–20%,0,0
14398,0.040453922,0–10%,0,0
14768,0.1653483,10–20%,0,0
14967,0.21536438,20–30%,0,0
13867,0.13307418,10–20%,0,0
14214,0.24440798,20–30%,0,1
29895,0.13631812,10–20%,0,0
27532,0.13247284,10–20%,0,0
13866,0.24079217,20–30%,0,0
13586,0.09505472,0–10%,0,0
25208,0.06476256,0–10%,0,0
20664,0.3288806,30–40%,1,1
3332,0.2267434,20–30%,0,1
14432,0.08659919,0–10%,0,0
18853,0.17492905,10–20%,0,0
9099,0.1472547,10–20%,0,0
21715,0.51706064,50–60%,1,1
27605,0.1720475,10–20%,0,0
21771,0.3582869,30–40%,1,0
3206,0.07164653,0–10%,0,0
1631,0.07130868,0–10%,0,0
5839,0.1830233,10–20%,0,0
4433,0.085742466,0–10%,0,0
1902,0.04970006,0–10%,0,0
3374,0.07329501,0–10%,0,0
17979,0.1449747,10–20%,0,0
29597,0.111324295,10–20%,0,0
25593,0.06589332,0–10%,0,0
28058,0.14706077,10–20%,0,0
21176,0.07122102,0–10%,0,0
7088,0.061036624,0–10%,0,0
23067,0.03938165,0–10%,0,0
8684,0.10961625,10–20%,0,0
27935,0.21704264,20–30%,0,0
14318,0.08256724,0–10%,0,0
8757,0.18618241,10–20%,0,0
22430,0.2972178,20–30%,0,0
3980,0.058727954,0–10%,0,1
26205,0.22001979,20–30%,0,0
22416,0.6995569,60–70%,1,0
17323,0.6478696,60–70%,1,1
4350,0.24436575,20–30%,0,1
6106,0.60081923,60–70%,1,0
15144,0.0503461,0–10%,0,0
22168,0.67166376,60–70%,1,1
24682,0.034652583,0–10%,0,0
24210,0.054673668,0–10%,0,0
17395,0.80699205,80–90%,1,0
5875,0.18936093,10–20%,0,1
9425,0.2974615,20–30%,0,0
21310,0.46559042,40–50%,1,1
16891,0.2574376,20–30%,0,0
6992,0.06366047,0–10%,0,0
395,0.08157286,0–10%,0,0
17730,0.25759986,20–30%,0,0
9761,0.4829291,40–50%,1,0
22404,0.0925436,0–10%,0,0
12971,0.22561675,20–30%,0,1
27433,0.07272674,0–10%,0,0
25620,0.11788369,10–20%,0,0
16915,0.03881203,0–10%,0,0
28763,0.06515256,0–10%,0,1
7958,0.062264767,0–10%,0,0
13436,0.20856985,20–30%,0,0
13651,0.18737738,10–20%,0,0
9031,0.4967345,40–50%,1,1
20284,0.66172814,60–70%,1,0
5311,0.12683845,10–20%,0,0
10044,0.25438565,20–30%,0,0
19703,0.12220972,10–20%,0,0
19118,0.10800441,10–20%,0,0
641,0.14266108,10–20%,0,0
3675,0.32654783,30–40%,1,0
17376,0.15447335,10–20%,0,0
7369,0.16436717,10–20%,0,0
17177,0.15483922,10–20%,0,0
26849,0.75656927,70–80%,1,1
6351,0.5155953,50–60%,1,1
18961,0.4915696,40–50%,1,0
3953,0.079024285,0–10%,0,0
11230,0.322145,30–40%,1,1
476,0.12753086,10–20%,0,0
26357,0.08339387,0–10%,0,0
5355,0.14326043,10–20%,0,0
1981,0.7763542,70–80%,1,1
27732,0.2255825,20–30%,0,0
15491,0.13874276,10–20%,0,0
18454,0.66220343,60–70%,1,1
15482,0.10541159,10–20%,0,0
16996,0.17164376,10–20%,0,0
24605,0.07732179,0–10%,0,0
8198,0.24775173,20–30%,0,0
5020,0.048149075,0–10%,0,0
1383,0.017213745,0–10%,0,0
8529,0.06994069,0–10%,0,0
7777,0.059434526,0–10%,0,1
7749,0.074851714,0–10%,0,1
26499,0.12724823,10–20%,0,0
261,0.1389514,10–20%,0,0
294,0.29083467,20–30%,0,0
6654,0.5875995,50–60%,1,1
10874,0.08314235,0–10%,0,1
14030,0.2150733,20–30%,0,1
18610,0.14068402,10–20%,0,1
12300,0.12389135,10–20%,0,0
12277,0.109000266,10–20%,0,0
15177,0.20905346,20–30%,0,0
18547,0.10239826,10–20%,0,0
10287,0.16357498,10–20%,0,1
13932,0.6176323,60–70%,1,0
18781,0.23394215,20–30%,0,0
3497,0.07990212,0–10%,0,0
10783,0.08074221,0–10%,0,0
19330,0.06882716,0–10%,0,0
18088,0.28324264,20–30%,0,0
17539,0.44934222,40–50%,1,0
15964,0.74183136,70–80%,1,1
24963,0.036722597,0–10%,0,0
12559,0.082076214,0–10%,0,0
17998,0.3403661,30–40%,1,0
12989,0.12687093,10–20%,0,0
19771,0.039246738,0–10%,0,0
20854,0.7943976,70–80%,1,1
19926,0.1628175,10–20%,0,1
11262,0.31344008,30–40%,1,0
25054,0.17064565,10–20%,0,1
24802,0.10153245,10–20%,0,0
8143,0.26848134,20–30%,0,0
29027,0.14211811,10–20%,0,1
9669,0.1205735,10–20%,0,0
5909,0.06431597,0–10%,0,0
14902,0.076135896,0–10%,0,0
29221,0.18017533,10–20%,0,0
20083,0.29520434,20–30%,0,0
22195,0.11684477,10–20%,0,0
18418,0.06786758,0–10%,0,0
25812,0.16645648,10–20%,0,0
29628,0.057098553,0–10%,0,0
9062,0.7843618,70–80%,1,1
7612,0.045304853,0–10%,0,0
12269,0.1327745,10–20%,0,0
13670,0.21002528,20–30%,0,0
22619,0.14112385,10–20%,0,0
5768,0.08254995,0–10%,0,0
3188,0.072865136,0–10%,0,0
7195,0.12606788,10–20%,0,1
12279,0.11063686,10–20%,0,0
23412,0.03338342,0–10%,0,0
25621,0.05107147,0–10%,0,0
13837,0.06791232,0–10%,0,0
2484,0.38576025,30–40%,1,0
29988,0.14221416,10–20%,0,0
26917,0.201194,20–30%,0,0
8942,0.12366995,10–20%,0,0
7498,0.1869597,10–20%,0,0
24426,0.137327,10–20%,0,0
5980,0.1363099,10–20%,0,0
1538,0.15516376,10–20%,0,1
7657,0.21454254,20–30%,0,0
27633,0.15858288,10–20%,0,0
9743,0.2682234,20–30%,0,0
12735,0.15909138,10–20%,0,0
3537,0.7603943,70–80%,1,1
11913,0.30802622,30–40%,1,1
28907,0.07716006,0–10%,0,0
16104,0.13122405,10–20%,0,1
22632,0.15567043,10–20%,0,0
12503,0.12112997,10–20%,0,1
